movieId,keywords
14522,horse|country life|woman director|
26203,killer|blindness|
178,terrorist|boston|fireworks|orchestra|anarchist|concert|computer|revenge|irish|wedding|explosion|violence|roulette wheel|capsized ship|belfast|bomb planting|headphones|flashback|bomb attack|blast|human bomb|
19819,sport|basketball|drama|
57834,mental disease|nuclear missile|history|nymphomaniac|dysfunctional marriage|independent film|
4722,distrust|military base|remake|alien|escape|soldier|alien invasion|alien infection|sleeping|doppelganger|emotionless|
18215,obsession|dream|kidnapping|nudity|suspense|unrequited love|doctor|car accident|obsessive love|woman director|captivity|
1607,gambling|father son relationship|black people|italo-american|italian|loyalty|gangster boss|funeral|molotow cocktail|gang leader|nostalgia|game of dice|bus driver|best friend|extreme violence|witness to murder|hoodlum|xenophobia|father figure|
26391,
117553,male nudity|tattoo|california|father son relationship|beach|radio|narration|con man|nostalgia|calendar|cops|party|stolen money|domestic abuse|stalking|coming of age|diner|marijuana|hollywood|summer|movie star|stolen cars|practical joke|military enrollment|small time thugs|movie clips|live life to the fullest|fictionalized biography|
6075,prison|1970s|puerto rican|release from prison|criminal past|love|night club|violence|drug|disco|
11310,nevada|gold|birthday|treasure hunt|gold bar|friendship bracelet|cowboy|
18658,
9350,mountain|rocky mountains|airplane|hijacking|suitcase|climbing|heist|money|snow|mountain climbing|
9612,extraterrestrial technology|alien life-form|space invasion|
2124,suicide|california|sex|secret identity|eroticism|paranoia|nudity|group therapy|therapist|grief|obsessive compulsive disorder|violence|psychiatrist|car chase|disguise|mental illness|color blindness|voyeurism|
26261,winging into a wall|infra red|photo album epilogue|jumper cable|rude waiter|sitcom|
19176,cowboy|
49299,independent film|drug|divorce|filmmaking|psychological drama|
11566,coma|white house|usa president|apoplectic stroke|doppelganger|
9571,1970s|texas|high school|comedy|coming of age|summer|teenager|period drama|great soundtrack|
9739,helicopter|martial arts|crime fighter|social control|museum|future|cryogenics|utopia|dystopia|fistfight|police|psychopath|betrayal|shootout|cyberpunk|explosion|violence|foot chase|car chase|warden|prison escape|subterranean|censorship|culture shock|knitting|
24257,
34444,transvestism|lesbian|cowgirl|hitchhiking|lbgt|
26141,spoof|private detective|
10997,gay|china|society|woman between two men|independent film|best friend|beijing|
50463,
10443,grief|disaster|guilt|mental health|
20239,hip-hop|musician|mockumentary|spoof|
16297,homeless person|law school|bum|harvard law school|college student|
18551,gambling|sex|robbery|texas|nudity|roadhouse|liquor|funeral|murder|romance|confrontation|grifter|film noir|solitary|
25440,
9024,hotel|lover (female)|concierge|deception|mistress|
37233,fbi|law|tennessee|lawyer|law firm|bar exam|
1634,social work|social worker|human animal relationship|whale|freedom|best friend|amusement park|aftercreditsstinger|
13815,war on drugs|drug traffic|drug dealer|drug mule|childhood trauma|drug scene|death of a child|revenge|drug|witness to murder|death|
5503,chicago|showdown|undercover|surgeon|death sentence|doomed man|lethal injection|chase|remake|betrayal|on the run|train crash|escape|fugitive|based on tv series|u.s. marshal|doctor|explosion|home invasion|disguise|one armed man|framed for murder|flashback|corrupt cop|manhunt|bus accident|storm drain|
35588,apache|historical figure|native american|historical|cavalry|geronimo|
2087,suicide by hanging|sexual torture|exploding truck|cuckold|garbage dump|
41579,
18620,lesbian relationship|homosexuality|independent film|woman director|
41006,golf|
4916,
2019,new orleans|mercenary|hunting human beings|money|drifter|union|sailor|human prey|
31642,vietnam|vietnam war|biography|dog|immigrant experience|
9255,swordplay|secret agent|liberation of hostage|saddam hussein|parody|iraq war|
26271,sleepover|independent film|best friend|
10612,wales|world war i|village|cartographer|
2259,central and south america|farm worker|farm|coup d'etat|santiago|paranormal phenomena|domestic violence|estate|family estate|
16097,
11934,suicide|new york|corruption|journalist|inventor|undercover|toy|plan|boss|investigation|company|industry|party|money|board|stocks|
106143,father daughter relationship|actor|unsuccessful|
12475,education|u.s. army|friendship|war|unemployment|
9386,cia|assassin|running|white house|usa president|bodyguard|stalking|election|apartment|secret service|secret service agent|
7984,bomb|prison|father son relationship|based on novel|1970s|biography|faith|irish|trial|rebellion|torture|terrorism|courtroom|
59930,
15765,price of fame|tina turner|black woman|cameo appearance by real life subject|african american music|black family|
31643,
6,chicago|drug dealer|boxing match|escape|one night|
329,exotic island|dna|paleontology|tyrannosaurus rex|triceratops|brontosaurus|electric fence|island|dinosaur|amusement park|theme park|jurassic park|
10909,california|journalist|journalism|photographer|highway|serial killer|hitchhike|
507,paris|prostitute|robbery|drug abuse|aids|bank|jazz|hostage|night life|kidnapping|vault|junkie|bank robber|heroin|friendship|murder|independent film|pistol|violence|drug|bank robbery|illegal prostitution|hoodlum|
34024,marbles|elevator operator|bellboy|lock child|living alone|st. louis|against the odds| epileptic seizure|understanding|
29918,lassie|
9593,magic|movie in movie|spoof|magical object|cartoon cat|ticket|self-referential|projectionist|child's point of view|
42580,
22317,lightning|jack|
1413,china|opera singer|
12121,car dealer|anonymity|high school|sperm donor|
2246,married couple|insurance fraud|boarder|suspense|child wish|
10502,secret|suspicion|face transplant|friendship|boarding school|love|
10440,"investigation|dark comedy|independent film|neighbor|reference to william shakespeare|man with glasses|woman with glasses|manhattan, new york city|"
9516,black people|drug dealer|ghetto|weapon|delinquency|los angeles|
2320,bomb|ransom|hostage|airplane|hijacking|terror cell|special unit|deception|rescue|covert operation|disaster|shootout|terrorism|explosion|violence|surveillance|night vision goggles|flight attendant|intelligence agent|flashback|hand to hand combat|nerve gas|
5879,japan|jealousy|brothel|nudity|passion|longing|geisha|deceived wife|castration|strangle|independent film|unsimulated sex|prostitution|erotic 70s|
83718,date|conversation|secretary|dinner date|
11971,shakespeare|bachelor|new love|rage and hate|lover|wedding|intrigue|
2625,depression|therapist|symphony|piano|psychiatrist patient relationship|bipolar disorder|
31911,professor|friendship|unfaithfulness|bowling alley|alimony|
788,san francisco|parent child relationship|restaurant|nanny|mask|custody battle|fake identity|
21450,reference to the book of revelation|
11231,martial arts|becoming an adult|karate|revenge|classmate|
41588,yuppie|satire|surrealism|dark comedy|failing business|
10447,prison|island|chase|dystopia|prison guard|escape|jungle|near future|ex soldier|prisoners|
31586,parent child relationship|child prodigy|travel|young boy|based on children's book|kids|
9300,london england|queen|queen elizabeth i|androgyny|breaking the fourth wall|nobility|woman director|gender bender|
9559,hostage|escape from prison|escaped convict|child kidnapping|criminologist|1960s|
9800,gay|aids|homophobia|jurors|court|partner|hiv|lawyer|dying|discrimination|judiciary|
713,love triangle|scotland|mother|adultery|sexuality|jealousy|culture clash|isolation|eroticism|strangeness|penalty|violent husband|new zealand|maori|arranged marriage|piano lessons|settler|wilderness|deceived husband|marriage|secret love|woman director|
8291,loss of lover|sadness|los angeles|road movie|
18133,american football|sport|
25557,
22588,radio station|radio|writer|director|
10872,holiday|robbery|burglar|christmas party|hostage|blackmail|santa claus|bad mother-in-law|mother-in-law|liberation of hostage|police|thief|dysfunctional family|dark comedy|man hunt|dinner|alcoholic|christmas eve|mother son relationship|christmas|marriage counseling|
1245,newspaper|butler|country house|loyalty|flower|nazis|jewish|britain|housekeeper|employer|
11858,vietnam veteran|commercial|advertising expert|kaserne|stau|soldier|unemployment|woman director|teachers and students|
7007,japan|usa|corruption|detective|journalist|based on novel|japanese|restaurant|wheelchair|parking garage|company|police|party|murder|whodunit|seppuku|bulletproof vest|
10467,competition|sanatorium|musical|historical figure|cornflakes|
5550,cyborg|dystopia|police|sequel|cyberpunk|policeman|robocop|
8005,witch|tree house|robin hood|forest|taxes|thief|parody|arrow|spoof|tournament|
2088,police operation|sex addiction|police|mafia boss|suspense|bad cop|hitwoman|
10412,skinhead|resistance|immigrant|nazis|right wing radicalism|violence|white supremacists|
47889,independent film|
14534,american football|biography|sport|family relationships|aspiration|
56583,schizophrenia|photographer|homelessness|photography|independent film|new york city|
41878,
424,factory|concentration camp|hero|holocaust|world war ii|nazis|defense industry|biography|the holocaust|
35233,baseball|pitcher|sport|father figure|mentally ill|
14291,chess|hustler|child prodigy|new york city|
103413,suicide|social worker|village|orphanage|orphan|small village|
11236,based on novel|servant|secret|garden|uncle|yorkshire|independent film|little girl|orphan|india|girl|imagination|woman director|old mansion|fantasy life|english garden|
11592,housewife|protection|motherly love|evil mother|murder|independent film|perfection|
8850,new york|atomic bomb|ladykiller|hypnosis|superhero|based on comic|radio series|invisibility|the shadow|
10445,bachelor|stroke of fate|brother|oxford|author|falling in love|
695,suicide|loss of son|helicopter|cheating|fishing|daily life|jazz musician|modern society|cellist|earthquake|los angeles|
43535,
12519,female nudity|pastor|married couple|seduction|painting|drawing and painting|blasphemy|
23210,con man|new york city|art|art dealer|
858,father son relationship|lovesickness|journalist|loss of mother|loss of lover|radio station|christmas party|love of one's life|radio|seattle|baltimore|fiancé|radio presenter|airplane|radio transmission|observation deck|friendship|unsociability|woman director|
867,new york|sex|based on novel|eroticism|hidden camera|video surveillance|psychopath|murder|neighbor|stalking|landlord|female protagonist|drug use|sex talk|apartment building|landlord tenant relationship|mind game|erotic thriller|
78,artificial intelligence|bounty hunter|dystopia|genetics|fugitive|cyberpunk|los angeles|tech noir|neo-noir|futurista|lluvia|
13203,college|thanksgiving|farm|liar|pancreas|thong|city boy|
10442,scotland|butcher|sister|murder|axe murder|
11074,philadelphia|boat|observer|serial killer|homicide detective|
33367,
9607,saving the world|brother brother relationship|royalty|dinosaur|based on video game|woman director|multiple dimensions|
17585,hunting human beings|
9057,ladykiller|kgb|parachuting|sprung|
20967,
10635,crush|pillow fight|catcher in the rye|odd couple|water balloon|pregnancy scare|water gun|
9479,holiday|fire|santa claus|magic|halloween|skeleton|musical|christmas tree|fall from height|woods|animation|pumpkin|jack o lantern|saving christmas|christmas|
10057,paris|musketeer|
11969,retirement|wyatt earp|right and justice|historical figure|
41590,organized crime|mob boss|
319,father son relationship|film producer|mexican standoff|loss of father|cocaine|love|mafia|los angeles|drug|illegal prostitution|gun violence|
26408,politics|election campaign|woman director|cinéma vérité|
15139,library|adventure|part animated|
161158,cheating wife|masturbation|cuckold|canuxploitation|
218473,woman director|
